learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes)
1000.0,0.390625,8.349565582142935E-8,1000.0,0.9936027461382431,0.961552811099978,0.989,0.977997535724001,0.0,0.9723865877712031,0.9890357554599395,0.9918864097363083,0.9772727272727273,1000.0,826240.0
2000.0,0.59375,1.3448039276732338E-7,2000.0,0.9995470415398984,0.9744027900342486,0.99,0.979953893956099,0.9936027461382431,1.0964360587002095,0.9898835303499804,0.9923518164435946,0.9790794979079498,2000.0,970240.0
3000.0,0.796875,1.8649297999218105E-7,3000.0,0.9999479831465394,0.9834869012171432,0.996,0.9919962542469876,0.9995470415398984,1.0366598778004072,0.9959183503123127,1.0,0.991701244813278,3000.0,989800.0
4000.0,1.0625,2.6149662315017644E-7,4000.0,0.9999359423481133,0.9628077576085954,0.997,0.9939942344650865,0.9999479831465394,0.941747572815534,0.9969666736122448,0.9958762886597938,0.9937434827945777,4000.0,1091480.0
5000.0,1.234375,3.12505225237045E-7,5000.0,0.9997879694676033,0.9707021006625476,0.997,0.9939989918306276,0.9999359423481133,1.0242914979757085,0.9969870277848324,0.9980237154150198,0.9937990905332782,5000.0,1147184.0
6000.0,1.4375,3.758266878624757E-7,6000.0,0.9997513784461153,0.9623182370896265,0.995,0.9899739322237818,0.9997879694676033,0.9047619047619048,0.994936554191858,0.9936842105263158,0.9895869489760499,6000.0,1205008.0
7000.0,1.703125,4.6107911556545227E-7,7000.0,0.9981413160603912,0.9726936739631579,0.997,0.9939926951172626,0.9997513784461153,0.9267822736030829,0.9971056379236809,1.0,0.9937537180249851,7000.0,1240624.0
8000.0,1.875,5.173462300768329E-7,8000.0,0.9997878336615907,0.9751773234890404,0.993,0.9859913706843415,0.9981413160603912,1.0576131687242798,0.9930746087721773,0.9902723735408561,0.9855744461617723,8000.0,1265448.0
9000.0,2.078125,5.852583368929724E-7,9000.0,0.9981959350536619,0.984434997378796,0.997,0.9939997119861753,0.9997878336615907,1.012072434607646,0.9969933720181988,0.9980119284294234,0.9938398357289527,9000.0,1292368.0
10000.0,2.25,6.448570638895034E-7,10000.0,0.9993698802772527,0.9647508153749842,0.998,0.9959874326390254,0.9981959350536619,1.1231422505307855,0.998107850717304,0.996219281663516,0.9958796868562011,10000.0,1340376.0
11000.0,2.421875,7.055553012631005E-7,11000.0,0.9998119390682582,0.9641207022612654,0.994,0.9879969752377599,0.9993698802772527,0.9646365422396856,0.9940322652946436,0.9959266802443992,0.9876750700280112,11000.0,1365104.0
12000.0,2.578125,7.61668133135471E-7,12000.0,0.9998957794693571,0.9757522665603982,0.996,0.9919845140812049,0.9998119390682582,0.9120458891013384,0.9960820506965474,0.9979035639412998,0.9917638984214139,12000.0,1388176.0
13000.0,2.765625,8.308859671362572E-7,13000.0,0.9997634550003207,0.9672410801145187,0.996,0.991984610452068,0.9998957794693571,0.9083969465648855,0.9961758942143403,1.0,0.991751269035533,13000.0,1426984.0
14000.0,2.96875,9.094486207080383E-7,14000.0,0.9985909273384183,0.9702756689880649,0.995,0.9899650784730863,0.9997634550003207,0.8867924528301887,0.9950419037431223,0.9957446808510638,0.9896663714201358,14000.0,1495048.0
15000.0,3.15625,9.835531818680464E-7,15000.0,0.9986620680262299,0.9687590053927453,0.995,0.9899878251954376,0.9985909273384183,0.9267822736030829,0.9951029554593817,0.997920997920998,0.9896623018607856,15000.0,1527728.0
16000.0,3.34375,1.0600167054993411E-6,16000.0,0.999175881326911,0.9644389448754324,0.994,0.9879982717511322,0.9986620680262299,0.9762845849802372,0.9939991332671667,0.9939271255060729,0.9876272715556128,16000.0,1576360.0
17000.0,3.515625,1.131278210474799E-6,17000.0,0.9999079377659298,0.9694466719022546,0.993,0.9859941735762077,0.999175881326911,1.053388090349076,0.9931136499474152,0.9883040935672515,0.9855757575757575,17000.0,1602672.0
18000.0,3.703125,1.2112283729948103E-6,18000.0,0.9994675825847464,0.9678452857439728,0.995,0.9899915929380679,0.9999079377659298,1.0576131687242798,0.9949674008433306,0.9961089494163424,0.9896848137535816,18000.0,1648240.0
19000.0,3.90625,1.3006214996696346E-6,19000.0,0.9999238656990932,0.9726238516398844,0.997,0.9939888914714392,0.9994675825847464,1.0876826722338204,0.9969519863042176,0.9980806142034548,0.9938070404172099,19000.0,1701152.0
20000.0,4.078125,1.3770721529403494E-6,20000.0,0.999947996671787,0.9765800233972838,0.994,0.9879996159877116,0.9999238656990932,0.9841269841269841,0.9940137001304896,0.9959677419354839,0.9876403337109898,20000.0,1719376.0
21000.0,4.28125,1.4705178263183269E-6,21000.0,0.999755608974359,0.9678823404779564,0.993,0.9859786876051598,0.999947996671787,1.0833333333333333,0.9930285842969322,0.9923076923076923,0.9855811672388426,21000.0,1778272.0
22000.0,4.453125,1.5507952452430295E-6,22000.0,0.9998679915514593,0.978853462711866,0.998,0.9959997439836149,0.999755608974359,1.0161290322580645,0.9979998718635346,0.998015873015873,0.9958855432953058,22000.0,1805440.0
23000.0,4.578125,1.6096677669944863E-6,23000.0,0.9999719909250597,0.9792657749058344,0.996,0.991996830744975,0.9998679915514593,0.9646365422396856,0.995960535218951,0.9938900203665988,0.9917614399570162,23000.0,1820560.0
